LAMMPS data file via write_data, version 2 Aug 2023, timestep = 5100001, units = real

216 atoms
2 atom types

-7.314276738407084 7.314276738407084 xlo xhi
-7.314276738407084 7.314276738407084 ylo yhi
-7.314276738407084 7.314276738407084 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms # charge

195 1 2.4 -4.572901122649972 0.7824944695631082 -7.1506053374547065 -6 -5 -1
210 1 2.4 -6.978277284440506 4.3979911069071065 3.481939165703265 -6 8 -1
169 2 -1.2 7.256196234586669 6.576208022852779 6.287579537537381 -12 -2 -8
213 1 2.4 -3.2120060710512295 4.43156606233118 2.7899810127262548 -9 -12 0
11 2 -1.2 -3.1533711676160925 5.306291462063278 5.51940787377905 -5 -1 -3
78 2 -1.2 -6.065096053032155 5.044280763447794 4.024052768185344 6 2 10
109 2 -1.2 6.406665163836587 4.397335185454507 2.8269181927948814 -7 0 8
151 2 -1.2 -4.18741721961052 -6.8835500127129725 6.74463362145228 -4 0 7
32 2 -1.2 -4.972995563553788 1.9815673520395372 6.663374530952417 1 2 -17
50 1 2.4 -5.263843921828568 2.239455466685527 2.7398722827990483 2 6 -5
165 2 -1.2 -5.401844052609643 1.891383541341284 2.936989918831653 5 -12 -17
100 2 -1.2 -4.600994300787332 4.524518520845561 3.689263305490835 -1 15 1
181 2 -1.2 -3.9501181954298104 0.9024339930246459 3.304058066840515 20 5 13
12 2 -1.2 -2.7912237787204006 2.954402975922113 4.674348325085724 2 -11 -1
106 2 -1.2 -5.149536679724672 0.9267640463667082 0.9525786331787085 -2 -1 0
125 1 2.4 -3.6702718514247246 3.2211316545222015 6.147358870501007 1 3 7
18 2 -1.2 -6.261432284961833 0.6874095289192432 2.7125263051445057 -8 8 -2
142 1 2.4 -3.343770856625489 5.608817057773095 6.6756760969532305 -7 0 8
2 2 -1.2 7.0647772982921495 4.4703091956364585 7.159351706695409 0 0 -11
17 2 -1.2 -0.4503383952112019 -4.907708073884324 -1.044632884476445 -6 -7 -10
91 2 -1.2 0.40451514172534786 -1.8608003586576487 -0.9775228510297946 9 5 18
22 2 -1.2 0.7400019271998186 -6.367383411192209 -3.593439609440977 -6 4 -4
177 2 -1.2 1.175044651627788 -4.895027524214306 -4.778667344169449 -3 -4 -4
6 2 -1.2 0.4722595939253429 -6.5501913519648856 -2.4792111575850324 -5 9 9
129 1 2.4 1.6955572897697433 -6.3145361370767805 -2.0843194097474678 -1 4 6
208 1 2.4 2.1111640260764215 -1.009364219480192 -1.7316266165970804 2 -11 0
216 1 2.4 -0.9016401472269244 -5.764960316417914 -1.6143002333513605 1 -5 -8
161 2 -1.2 0.6865727624937481 -1.1859648538155785 -4.577576811407097 -15 2 15
108 2 -1.2 -0.7673509794427646 -6.6416504829064165 -5.552581467526045 -7 -6 7
61 1 2.4 0.8527966708510597 -3.640104516362106 -5.395900410062097 11 -5 -5
36 2 -1.2 -1.8012620438834448 -6.326287902820232 -0.5525114008594594 -4 1 0
141 1 2.4 0.15943120763250018 -1.7149549650650213 -5.817807765494647 -3 -10 3
24 2 -1.2 2.556509461328355 -2.760186398129348 -5.203743123616489 4 0 1
56 1 2.4 1.8140280805851816 -5.603734833348894 -6.075401311353068 2 -5 -9
207 1 2.4 0.3207024238985525 -3.113543970498257 0.2862051801845338 5 1 5
160 2 -1.2 -1.5536408501017007 0.12083219624663055 -5.111787243326224 4 13 -16
149 2 -1.2 0.6282478272445013 -3.1960542897286226 -6.630682637078083 -8 1 13
87 2 -1.2 -0.016603768287788867 -1.2566710682621576 7.218094062240814 8 -5 -5
98 2 -1.2 -1.850611917317254 -6.218658710388617 -3.8409678700252194 7 -3 5
122 1 2.4 1.1292156681145418 -4.430701323276616 1.6775490942453928 9 3 9
112 2 -1.2 -1.2096351868639177 0.45166158064546824 6.008672247295932 1 3 -10
180 2 -1.2 -0.090200827823959 -4.183391026009161 6.0549000572449465 5 18 3
170 2 -1.2 -0.04776312359082979 -5.247618026948577 4.150045623064862 1 1 1
190 2 -1.2 -2.2094325224825715 -2.9679453504583524 3.633206246615199 -11 -13 1
59 1 2.4 -2.131556602169506 -4.479987836799249 4.776967785303242 -9 -6 -3
174 2 -1.2 1.1669814015135795 -3.0647355750484264 1.228762732974669 5 -11 -6
68 1 2.4 -1.5530274454490964 -3.3957179019980592 6.651770807324624 10 12 2
83 2 -1.2 -0.030946021996005157 -6.932341772034534 0.9508542037263759 -6 -14 -13
20 2 -1.2 -1.9330690155085657 -3.2144385172388636 0.4362006869350141 -17 5 -13
134 1 2.4 -1.5891910866933872 -0.8180727176464719 0.38042788905035696 1 9 -6
95 2 -1.2 -1.870836153355782 -6.953928528607891 4.351676966238777 16 -6 12
30 2 -1.2 1.3702383490261596 -0.8316755370135294 5.389337784103233 -6 -2 4
72 1 2.4 -0.8433615471754221 -0.7001929403794147 6.476384466268945 0 20 9
105 2 -1.2 2.2113621368040466 -0.7788678551649042 0.6794545344896346 -9 11 0
119 2 -1.2 -1.8474806843299874 -2.642671968322132 6.805187924505052 4 -2 -1
157 2 -1.2 1.13597020331372 6.553953167641847 -6.429027106379104 6 -5 -17
176 2 -1.2 1.1088382929442542 2.8610000141833307 -2.662360746985156 10 -2 5
212 1 2.4 -0.11066803810055958 4.048659273123112 -2.6372973077000825 9 3 -1
81 2 -1.2 0.08028511313717779 2.884046819945862 -5.738875563938922 15 -4 -1
39 2 -1.2 -0.07442017882605434 4.284324869930867 -4.173013877758036 1 -9 -7
168 2 -1.2 -1.2153101693927013 4.065529168795681 -0.5810457164927039 3 7 -6
126 1 2.4 1.6992967580838538 1.0218553087614737 -3.294770214230746 -1 -4 1
198 1 2.4 0.5514362822917009 4.372201406790772 -4.955251910882591 1 4 -3
1 2 -1.2 2.2925653726021444 4.658751646222493 -1.9028410424185909 -9 11 5
166 2 -1.2 1.1127544180539424 0.748637692511771 -4.6283734895232325 1 1 -6
34 2 -1.2 3.080017817093754 4.276061539253234 -4.746155068862928 -4 15 4
4 2 -1.2 0.7581197377274265 1.613482730036786 -2.294350107059601 9 5 2
153 2 -1.2 -0.43670391660258545 1.265875356964436 6.669040366996892 -8 4 -5
85 2 -1.2 -0.5104749180795665 5.613335129104907 6.272781262387966 6 -12 -6
147 2 -1.2 1.0771388846599166 2.7721383830569355 5.811496545898651 -8 3 2
124 1 2.4 1.1638193614563068 6.446303509523016 2.6972385185930676 4 8 -7
7 2 -1.2 0.73695188929584 -6.986901534052654 6.760675278421743 -19 -16 5
175 2 -1.2 1.0666780480628635 0.427230260862296 1.489034541639482 5 -3 -7
49 1 2.4 -1.167388880785193 1.6099859708305502 1.4231161184376262 -3 -1 -1
120 2 -1.2 -1.304702332330316 2.565061779588177 0.4584038056940649 5 0 2
88 2 -1.2 0.9804429350179777 5.905137936204881 4.173316408503739 7 -2 1
77 2 -1.2 -2.076966300233578 1.89680353673109 3.6791065438887554 4 -1 -1
121 1 2.4 -1.2685836643009756 4.198739187374482 -0.23585740313065529 13 -5 4
41 2 -1.2 0.1734958771199011 5.776422196819661 0.3631767673920594 0 3 -1
206 1 2.4 1.7120255248092597 6.724754995148938 5.46884504108213 16 -6 2
75 2 -1.2 -1.293739686828416 2.5502089943321007 6.224835004236031 -13 4 20
13 2 -1.2 1.4415456332625833 5.000999436533901 5.576017735865216 7 -3 -12
104 2 -1.2 -1.3131161178765751 0.4795872526165157 0.6117946553229006 0 -7 -7
133 1 2.4 -2.403605301104787 1.6688465792623468 3.8371045635222405 6 -7 5
93 2 -1.2 -2.221886314165115 5.619909768805858 0.6255737885467934 1 -2 0
189 2 -1.2 -3.0285079952866223 3.6039535636195943 2.534682961045551 6 2 -8
171 2 -1.2 2.4684666632467156 1.883896460018061 3.6019338237029945 19 4 -6
69 1 2.4 0.5412074754361678 6.0173169757581775 6.92504932463604 -14 -1 3
144 1 2.4 2.4988000967996236 0.7345343677195402 2.166027579206263 2 -3 7
84 2 -1.2 -1.8056780816370814 6.452794419370507 2.3069937890768166 -3 0 -1
201 1 2.4 0.4373924184449649 3.4766768756292947 -7.288624208236936 -5 -4 19
31 2 -1.2 4.0664625726558015 -2.9696016190774603 -1.9645806893726467 0 3 1
90 2 -1.2 3.7882995926929652 -1.2962012420941953 7.266986819838838 -7 4 -5
97 2 -1.2 4.548639797009031 -6.089010333653829 -4.256467364092451 -8 -3 -1
55 1 2.4 3.741550433265724 -6.944011756054592 -6.695194906723489 -16 -1 0
199 1 2.4 3.999441107494892 -1.5420112290417478 -2.486891267340967 1 -10 -2
178 2 -1.2 3.9850745249738644 -1.4664465673565985 -3.976889996526739 5 -2 2
58 1 2.4 2.828802917044582 -2.796140814428619 -5.7258216672417435 -2 1 3
156 2 -1.2 5.509462600516503 -5.6618292597985675 -1.7340326907823087 0 -5 0
52 1 2.4 4.86460937164162 -4.410994143547412 -1.3039927596048573 6 3 -18
209 1 2.4 6.944225799386837 -4.8481981604238635 -2.589654598991176 -11 -7 10
127 1 2.4 6.412207136643692 -7.051152949491548 -4.229904173752452 0 -6 5
76 2 -1.2 5.235860729936039 -0.6957231744099346 -2.1479189713806797 13 3 -1
37 2 -1.2 5.1133420411874795 -3.697115501659154 -5.989350200655828 -3 -4 6
29 2 -1.2 3.027710463270866 -6.5575862486033225 -5.586724041947366 -17 12 -3
114 2 -1.2 2.2657482431415588 -1.231919332329186 -2.083447072280702 -13 6 -3
146 2 -1.2 2.720754605161517 -5.620059665748043 -1.745337480061341 2 11 8
205 1 2.4 6.500787408975681 -5.752573206550481 3.971547201657801 -3 2 -6
15 2 -1.2 4.7489035530561345 -1.428817438145007 6.217418349549357 -17 4 -3
183 2 -1.2 2.3773886971288754 -6.318972762209508 1.6448791707307073 -3 1 1
82 2 -1.2 3.3312343200423093 -6.788630023508503 1.1149762856196226 -1 -2 -2
47 2 -1.2 5.042094627705827 -5.682647106556523 1.9872126051520578 10 0 5
197 1 2.4 3.395941754729906 -6.374221119290195 1.0046270194759295 -9 -9 -6
107 2 -1.2 3.9635882245945595 -5.327474711292824 4.939751124827797 5 5 1
27 2 -1.2 5.637730930328644 -7.097367898545606 -6.401974309657263 0 5 5
196 1 2.4 4.6443222834524445 -1.317969517933892 6.560281879733443 8 -7 5
131 1 2.4 5.120802314279199 -3.7950083876333665 5.860234064703954 -1 -8 8
96 2 -1.2 5.536886248681668 -5.624837914043359 4.231195304566137 -10 -8 -6
64 1 2.4 3.806877746602744 -7.055386525090134 5.567054465529731 -3 -1 -12
187 2 -1.2 -7.054282575238695 6.6781138504708295 1.8001557806365973 4 -7 -3
19 2 -1.2 7.280858598632381 -3.5966132272375293 6.359508267151506 -1 0 -4
113 2 -1.2 2.2043132543116215 1.1298330233675422 3.2331672717599247 -5 8 -17
154 2 -1.2 -6.816944205126371 -3.924317473477399 4.009742563511056 6 4 -7
3 2 -1.2 6.005986485639049 -0.8072937314616793 6.048937742174084 1 -7 2
162 2 -1.2 3.8507761091789696 -5.028116954901908 -0.5432930688169808 -2 -1 3
5 2 -1.2 4.324720181903299 5.238510869482948 -1.3455097576502268 5 3 2
128 1 2.4 5.89606955548197 2.991758627111331 -5.590565344191106 1 2 7
200 1 2.4 3.7934795641152395 2.0094943300260226 -2.596085484766652 -8 -7 -11
86 2 -1.2 5.856760084747348 5.475617231143753 -1.1617775301404958 2 2 -1
135 1 2.4 3.0785048129048587 4.705964126337713 -2.1358345084553685 0 -3 -2
191 2 -1.2 5.678598290940069 2.3840549948612875 -4.467056839477367 15 5 10
192 2 -1.2 2.7776642723450244 0.8136067108506246 -4.2330456203242885 -9 -8 -5
73 2 -1.2 3.8976629065863335 4.795468822790415 -4.8625842499525795 -6 -4 8
45 2 -1.2 5.076758805213704 2.288635890924601 -1.7526865257676425 -6 -11 -2
65 1 2.4 -7.230279329544583 2.6254490644663946 -0.9615500122699832 9 12 3
26 2 -1.2 4.4573804234675585 3.3187298701512855 -5.873396426506645 -2 16 3
92 2 -1.2 3.8482007059653593 5.666334652397222 -5.697735263665631 19 -3 -6
102 2 -1.2 5.648566998640426 1.7513424564389375 -6.49271452493648 12 -1 -3
54 1 2.4 3.702731152196197 5.131116521391817 -4.902189083167125 -5 8 -7
185 2 -1.2 6.817654640990231 7.0204897986864445 -2.6017316214361275 5 -10 0
111 2 -1.2 6.150636939311461 5.1308315467879755 -4.958346516332307 -13 6 0
116 2 -1.2 2.918791860055542 6.598839454382249 -1.0695842037167482 -7 -1 1
110 2 -1.2 7.2366871662148196 6.245882929710149 -0.7596886035437542 3 -2 3
130 1 2.4 -7.216586697887358 5.66707602373396 -1.5974120133077747 1 16 0
40 2 -1.2 6.46200736361029 7.0637053763166175 -5.772897699942766 -3 -7 7
137 1 2.4 2.438748152083953 3.361934896721001 5.320293198252463 1 -5 2
70 1 2.4 6.9850091689155605 0.8594535911923575 6.897973147849527 13 1 1
25 2 -1.2 5.741172402778364 2.2029560657822778 0.9009806005407839 3 -6 -2
66 1 2.4 4.925838861787701 1.5261234135359274 1.0970539170899603 -3 12 -11
23 2 -1.2 4.032550210395545 0.5471750325970026 2.6401426670551995 5 -4 4
145 2 -1.2 3.685940892310896 3.1290403167922403 5.9420197854428665 6 -3 -5
21 2 -1.2 6.079204002266447 2.6075322747979364 4.362964574614052 -6 -3 -11
211 1 2.4 5.69459558914691 2.774704324986468 4.371667874195234 4 -13 -3
28 2 -1.2 6.8813301880404225 3.702234202335088 5.636114427327978 4 -10 -3
35 2 -1.2 5.244251824764351 2.267570033271845 3.9518396151274544 -3 5 0
194 1 2.4 6.851683862353983 6.696068371914663 1.9746491674021271 2 -11 2
51 1 2.4 3.698672211931143 6.676301236604827 0.4520308371481363 -12 -7 6
38 2 -1.2 5.932108627413129 6.054764051173915 0.9551901150236404 -2 2 1
136 1 2.4 -6.590584778497821 5.3429364740155165 5.604232952115936 1 10 -11
33 2 -1.2 6.577602013510569 0.7630816486859437 0.7851430681540617 -6 -5 1
188 2 -1.2 4.446418907879849 -0.4401459974283526 4.773886660051 5 7 10
158 2 -1.2 2.556358299681145 6.8802932848641465 1.1515230934591667 3 -7 3
123 1 2.4 2.7731041643967185 0.0015561666840531174 3.956705172024071 1 -3 -2
80 2 -1.2 3.659261521667423 -6.622571097510712 5.4021412962999555 0 -7 7

Velocities

173 0 0 0
99 0 0 0
118 0 0 0
67 0 0 0
143 0 0 0
159 0 0 0
132 0 0 0
215 0 0 0
74 0 0 0
53 0 0 0
179 0 0 0
103 0 0 0
214 0 0 0
184 0 0 0
9 0 0 0
16 0 0 0
48 0 0 0
8 0 0 0
14 0 0 0
89 0 0 0
44 0 0 0
57 0 0 0
63 0 0 0
115 0 0 0
71 0 0 0
138 0 0 0
43 0 0 0
10 0 0 0
182 0 0 0
203 0 0 0
164 0 0 0
117 0 0 0
62 0 0 0
202 0 0 0
139 0 0 0
42 0 0 0
186 0 0 0
150 0 0 0
60 0 0 0
155 0 0 0
148 0 0 0
94 0 0 0
172 0 0 0
167 0 0 0
140 0 0 0
163 0 0 0
46 0 0 0
101 0 0 0
79 0 0 0
193 0 0 0
204 0 0 0
152 0 0 0
195 0 0 0
210 0 0 0
169 0 0 0
213 0 0 0
11 0 0 0
78 0 0 0
109 0 0 0
151 0 0 0
32 0 0 0
50 0 0 0
165 0 0 0
100 0 0 0
181 0 0 0
12 0 0 0
106 0 0 0
125 0 0 0
18 0 0 0
142 0 0 0
2 0 0 0
17 0 0 0
91 0 0 0
22 0 0 0
177 0 0 0
6 0 0 0
129 0 0 0
208 0 0 0
216 0 0 0
161 0 0 0
108 0 0 0
61 0 0 0
36 0 0 0
141 0 0 0
24 0 0 0
56 0 0 0
207 0 0 0
160 0 0 0
149 0 0 0
87 0 0 0
98 0 0 0
122 0 0 0
112 0 0 0
180 0 0 0
170 0 0 0
190 0 0 0
59 0 0 0
174 0 0 0
68 0 0 0
83 0 0 0
20 0 0 0
134 0 0 0
95 0 0 0
30 0 0 0
72 0 0 0
105 0 0 0
119 0 0 0
157 0 0 0
176 0 0 0
212 0 0 0
81 0 0 0
39 0 0 0
168 0 0 0
126 0 0 0
198 0 0 0
1 0 0 0
166 0 0 0
34 0 0 0
4 0 0 0
153 0 0 0
85 0 0 0
147 0 0 0
124 0 0 0
7 0 0 0
175 0 0 0
49 0 0 0
120 0 0 0
88 0 0 0
77 0 0 0
121 0 0 0
41 0 0 0
206 0 0 0
75 0 0 0
13 0 0 0
104 0 0 0
133 0 0 0
93 0 0 0
189 0 0 0
171 0 0 0
69 0 0 0
144 0 0 0
84 0 0 0
201 0 0 0
31 0 0 0
90 0 0 0
97 0 0 0
55 0 0 0
199 0 0 0
178 0 0 0
58 0 0 0
156 0 0 0
52 0 0 0
209 0 0 0
127 0 0 0
76 0 0 0
37 0 0 0
29 0 0 0
114 0 0 0
146 0 0 0
205 0 0 0
15 0 0 0
183 0 0 0
82 0 0 0
47 0 0 0
197 0 0 0
107 0 0 0
27 0 0 0
196 0 0 0
131 0 0 0
96 0 0 0
64 0 0 0
187 0 0 0
19 0 0 0
113 0 0 0
154 0 0 0
3 0 0 0
162 0 0 0
5 0 0 0
128 0 0 0
200 0 0 0
86 0 0 0
135 0 0 0
191 0 0 0
192 0 0 0
73 0 0 0
45 0 0 0
65 0 0 0
26 0 0 0
92 0 0 0
102 0 0 0
54 0 0 0
185 0 0 0
111 0 0 0
116 0 0 0
110 0 0 0
130 0 0 0
40 0 0 0
137 0 0 0
70 0 0 0
25 0 0 0
66 0 0 0
23 0 0 0
145 0 0 0
21 0 0 0
211 0 0 0
28 0 0 0
35 0 0 0
194 0 0 0
51 0 0 0
38 0 0 0
136 0 0 0
33 0 0 0
188 0 0 0
158 0 0 0
123 0 0 0
80 0 0 0
